S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-21,2,27000.00,6102000.00,226.00,226.00,226.00
2,2021-11-21,1,6086.00,1399780.00,230.00,230.00,230.00
3,2021-11-18,1,19825.00,4599400.00,232.00,232.00,232.00
4,2021-07-27,1,6290.00,1484440.00,236.00,236.00,236.00
5,2021-04-07,1,9434.00,1141514.00,121.00,121.00,121.00
6,2021-04-04,2,186849.00,22608729.00,121.00,121.00,121.00
7,2021-03-22,6,108122.00,13082762.00,121.00,121.00,121.00
8,2021-03-03,1,10000.00,1190000.00,119.00,119.00,119.00
9,2021-03-02,1,5000.00,605000.00,121.00,121.00,121.00
10,2020-12-27,1,6165.00,641160.00,104.00,104.00,104.00
11,2020-11-24,1,11612.00,1207648.00,104.00,104.00,104.00
12,2020-09-23,1,24743.00,2523786.00,102.00,102.00,102.00
13,2020-07-15,1,2187.00,249318.00,114.00,114.00,114.00
14,2019-12-30,2,12003.00,1368342.00,114.00,114.00,114.00
15,2019-12-29,2,13679.00,1559406.00,114.00,114.00,114.00
16,2019-12-01,1,10000.00,1160000.00,116.00,116.00,116.00
17,2019-07-25,1,9709.00,1145662.00,118.00,118.00,118.00
18,2019-07-16,7,28480.00,3360640.00,118.00,118.00,118.00
19,2019-06-27,9,46076.00,5436968.00,118.00,118.00,118.00
20,2019-04-11,1,4317.00,509406.00,118.00,118.00,118.00
21,2019-04-04,1,2085.00,246030.00,118.00,118.00,118.00
22,2019-04-03,4,17317.00,2043406.00,118.00,118.00,118.00
23,2018-12-31,2,31000.00,3100000.00,100.00,100.00,100.00
24,2018-08-12,3,16885.00,2532750.00,150.00,150.00,150.00
25,2018-08-08,4,18147.00,2722050.00,150.00,150.00,150.00
26,2018-06-07,18,126373.00,18955950.00,150.00,150.00,150.00
27,2018-02-26,12,95636.00,15779940.00,165.00,165.00,165.00
28,2017-11-22,40,129348.00,26516340.00,205.00,205.00,205.00
29,2017-11-02,10,108305.00,22156116.00,205.00,204.00,205.00
30,2015-12-29,14,112320.00,22464000.00,200.00,200.00,200.00
