S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-22,1,3000.00,825000.00,217.00,217.00,217.00
2,2021-10-04,10,5900.00,2030311.00,217.00,217.00,217.00
3,2020-12-28,2,1000.00,217000.00,217.00,217.00,217.00
4,2019-09-24,1,554.00,55400.00,100.00,100.00,100.00
5,2019-08-28,1,48000.00,4800000.00,100.00,100.00,100.00
6,2018-08-19,1,4806.00,519048.00,108.00,108.00,108.00
7,2018-04-08,2,11450.00,1236600.00,108.00,108.00,108.00
8,2017-10-25,1,1000.00,108000.00,108.00,108.00,108.00
9,2017-10-24,1,3000.00,330000.00,110.00,110.00,110.00
10,2017-08-27,1,58619.00,6448090.00,110.00,110.00,110.00
11,2016-12-12,4,56522.00,10884180.00,193.00,192.00,193.00
12,2016-12-11,3,32957.00,6459572.00,196.00,196.00,196.00
13,2016-12-08,5,48847.00,9769400.00,200.00,200.00,200.00
