S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,11,38550.00,465889.00,12.21,12.06,12.10
2,2021-12-28,20,78273.00,952890.84,12.25,11.98,12.22
3,2021-12-27,17,90123.00,1082589.77,12.10,11.95,11.99
4,2021-12-26,9,32468.00,389327.60,12.00,11.98,11.99
5,2021-12-23,8,43000.00,515612.00,12.00,11.95,11.98
6,2021-12-22,3,11480.00,137955.00,12.10,11.95,11.95
7,2021-12-21,4,4500.00,53961.16,12.00,11.98,11.98
8,2021-12-20,14,31782.00,379454.22,12.00,11.91,11.95
9,2021-12-16,15,90580.00,1085660.00,12.00,11.96,12.00
10,2021-12-15,14,27450.00,329000.50,12.00,11.95,11.97
11,2021-12-14,7,14100.00,168343.00,12.00,11.83,12.00
12,2021-12-13,23,72500.00,868537.00,12.05,11.95,11.97
13,2021-12-12,12,33500.00,401790.00,12.00,11.98,11.98
14,2021-12-09,18,45880.00,550233.20,12.10,11.94,12.10
15,2021-12-08,19,67300.00,805905.00,12.10,11.95,12.00
16,2021-12-07,8,38000.00,456930.00,12.04,12.01,12.01
17,2021-12-06,30,125940.00,1505643.00,12.00,11.90,11.96
18,2021-12-05,24,74416.00,895694.18,12.15,11.97,11.97
19,2021-12-02,10,29900.00,360192.00,12.11,12.01,12.10
20,2021-12-01,24,107610.00,1298544.00,12.20,11.90,12.11
21,2021-11-30,15,50400.00,610124.00,12.12,12.06,12.07
22,2021-11-29,8,15700.00,189616.00,12.10,12.00,12.10
23,2021-11-28,15,50400.00,608935.00,12.15,11.80,12.06
24,2021-11-25,6,4200.00,50829.00,12.20,12.01,12.03
25,2021-11-24,10,31054.00,372882.00,12.02,11.96,12.01
26,2021-11-23,10,24548.00,295715.04,12.10,11.98,12.00
27,2021-11-22,2,1500.00,18200.00,12.20,12.10,12.10
28,2021-11-21,4,5682.00,68813.48,12.20,11.94,12.20
29,2021-11-18,4,9478.00,114100.56,12.05,12.02,12.04
30,2021-11-17,12,17090.00,208899.50,12.25,12.05,12.25
31,2021-11-16,11,40700.00,495370.00,12.25,12.00,12.00
32,2021-11-15,8,32000.00,384023.00,12.01,11.90,12.01
33,2021-11-14,4,6100.00,72610.00,12.00,11.87,11.90
34,2021-11-11,6,13900.00,163924.00,12.01,11.77,12.01
35,2021-11-09,12,42720.00,510337.00,12.16,11.80,11.80
36,2021-11-08,8,30914.00,382926.18,12.39,12.37,12.39
37,2021-11-03,12,35855.00,433257.25,12.20,11.92,12.15
38,2021-11-02,13,18200.00,218466.00,12.13,11.90,12.13
39,2021-11-01,7,17500.00,209270.00,12.19,11.90,11.90
40,2021-10-31,16,32600.00,390949.00,12.20,11.60,12.20
41,2021-10-28,19,21173.00,249737.56,12.00,11.60,11.75
42,2021-10-27,8,20500.00,242612.00,12.01,11.76,11.80
43,2021-10-26,12,40100.00,478363.60,12.00,11.90,11.95
44,2021-10-25,3,15000.00,179000.00,11.95,11.90,11.95
45,2021-10-24,3,5000.00,59350.00,11.87,11.87,11.87
46,2021-10-21,9,35430.00,411055.80,11.75,11.56,11.64
47,2021-10-20,1,300.00,3537.00,11.79,11.79,11.79
48,2021-10-19,6,17200.00,195752.00,11.56,11.31,11.56
49,2021-10-18,8,77065.00,890148.81,11.81,11.50,11.51
50,2021-10-17,14,39835.00,462567.75,11.65,11.57,11.58
51,2021-10-11,4,5300.00,62540.00,11.80,11.80,11.80
52,2021-10-10,1,1200.00,13920.00,11.60,11.60,11.60
53,2021-10-06,1,5000.00,57550.00,11.51,11.51,11.51
54,2021-10-05,1,2000.00,22580.00,11.29,11.29,11.29
55,2021-10-04,5,23550.00,269537.50,11.46,11.25,11.45
56,2021-10-03,10,42500.00,483765.00,11.39,11.37,11.38
57,2021-09-30,11,39700.00,457977.00,11.60,11.40,11.40
58,2021-09-29,4,2665.00,30882.45,11.65,11.53,11.56
59,2021-09-28,3,1600.00,18641.00,11.73,11.50,11.73
60,2021-09-27,27,209500.00,2448037.00,12.00,11.58,11.61
61,2021-09-26,1,100.00,1180.00,11.80,11.80,11.80
62,2021-09-23,5,3500.00,42079.00,12.20,11.98,11.98
63,2021-09-22,10,22271.00,271357.50,12.43,11.83,12.43
64,2021-09-21,23,144300.00,1691545.00,11.80,11.58,11.60
65,2021-09-20,19,109725.00,1284173.25,11.91,11.67,11.69
66,2021-09-16,11,47956.00,571837.60,12.25,11.88,11.88
67,2021-09-15,18,34400.00,425505.00,12.70,12.05,12.05
68,2021-09-14,25,81000.00,966759.46,12.94,11.74,12.94
69,2021-09-13,9,30713.00,382362.97,12.69,12.21,12.45
70,2021-09-12,1,5000.00,61050.00,12.21,12.21,12.21
71,2021-09-09,19,110170.00,1316383.38,12.21,11.56,12.21
72,2021-09-08,21,32612.00,380208.98,11.98,11.35,11.55
73,2021-09-07,11,64100.00,768090.00,12.20,11.96,12.20
74,2021-09-06,28,90810.00,1093338.20,12.20,11.95,12.20
75,2021-09-05,18,31306.00,379707.58,12.43,11.96,12.19
76,2021-09-02,41,207015.00,2558310.00,12.70,12.20,12.20
77,2021-09-01,12,33490.00,429236.00,12.95,12.70,12.70
78,2021-08-31,13,14035.00,179029.40,12.91,12.70,12.70
79,2021-08-29,25,53399.00,679458.42,12.80,12.62,12.66
80,2021-08-26,9,9884.00,125403.94,12.80,12.45,12.80
81,2021-08-25,30,132200.00,1695124.00,13.18,12.70,12.70
82,2021-08-24,25,119100.00,1517703.00,12.88,12.70,12.70
83,2021-08-19,32,123750.00,1598170.00,13.24,12.76,12.90
84,2021-08-18,25,85770.00,1118844.00,13.35,12.95,12.99
85,2021-08-17,38,98800.00,1319043.50,13.77,13.11,13.40
86,2021-08-16,47,94065.00,1232962.40,13.24,12.99,13.11
87,2021-08-15,58,132952.00,1729796.80,13.52,12.50,12.74
88,2021-08-12,218,788513.00,12836419.39,16.52,16.18,16.50
89,2021-08-11,61,230859.00,3728571.99,16.25,16.00,16.20
90,2021-08-10,65,275089.00,4473625.13,16.36,16.16,16.20
91,2021-08-09,84,252213.00,4141226.49,16.58,16.00,16.36
92,2021-08-08,112,330963.00,5416618.92,16.48,16.26,16.31
93,2021-08-05,130,514758.00,8371288.15,16.73,16.10,16.20
94,2021-08-04,26,81041.00,1305877.32,16.30,16.02,16.09
95,2021-08-03,41,140587.00,2275812.76,16.40,16.05,16.09
96,2021-08-02,47,117513.00,1922608.46,16.55,16.24,16.30
97,2021-08-01,186,507477.00,8452946.22,17.71,16.10,16.20
98,2021-07-29,7,13000.00,209070.00,16.10,15.94,16.10
99,2021-07-28,23,62774.00,1017439.50,16.33,16.00,16.26
100,2021-07-27,28,90281.00,1429994.17,16.20,15.05,16.20
101,2021-07-26,31,68253.00,1073584.80,15.87,15.51,15.62
102,2021-07-25,74,259408.00,4138476.20,16.50,15.50,16.09
103,2021-07-22,140,403038.00,6565546.88,16.77,15.80,16.09
104,2021-07-20,99,490303.00,7733110.70,16.01,14.98,15.80
105,2021-07-19,27,120351.00,1830789.78,15.40,14.90,15.28
106,2021-07-18,30,81652.00,1206739.72,14.99,14.40,14.99
107,2021-07-15,20,80600.00,1153637.50,14.60,14.25,14.36
108,2021-07-14,19,153468.00,2182914.76,14.36,14.07,14.36
