S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,89,8932.00,3450430.70,396.00,377.30,384.00
2,2021-12-28,159,18308.00,6940763.00,385.00,369.90,385.00
3,2021-12-27,244,36476.00,14702491.20,435.00,391.00,391.00
4,2021-12-26,165,25351.00,10588233.30,445.00,406.70,418.80
5,2021-12-23,141,22336.00,9657316.20,446.00,415.60,419.50
6,2021-12-22,135,26543.00,11195989.60,432.00,409.90,432.00
7,2021-12-21,101,25115.00,10062865.50,405.00,392.00,405.00
8,2021-12-20,100,8205.00,3185586.90,400.00,381.00,391.00
9,2021-12-16,159,18533.00,7562553.20,426.80,399.00,400.00
10,2021-12-15,249,35948.00,15554085.80,445.50,403.00,427.00
11,2021-12-14,104,12629.00,5024106.20,405.90,376.30,405.00
12,2021-12-13,217,29317.00,10984878.30,400.80,356.60,369.00
13,2021-12-12,151,18281.00,7363077.80,420.00,378.00,382.00
14,2021-12-09,153,19773.00,8368020.70,434.00,415.00,420.00
15,2021-12-08,163,17916.00,7762221.40,455.90,418.00,428.00
16,2021-12-07,133,21204.00,9987623.60,493.60,442.00,456.00
17,2021-12-06,205,36563.00,16397145.30,479.00,425.10,470.00
18,2021-12-05,248,38903.00,17537799.50,472.00,437.10,456.90
19,2021-12-02,141,19822.00,9577134.70,504.00,467.00,477.00
20,2021-12-01,222,47274.00,23624716.00,511.00,483.10,495.00
21,2021-11-30,106,14270.00,6842660.50,501.00,473.40,478.00
22,2021-11-29,111,14612.00,7228686.90,513.90,481.10,483.00
23,2021-11-28,88,11654.00,5875060.80,516.00,495.00,495.20
24,2021-11-25,69,9937.00,5213427.00,540.00,520.00,520.00
25,2021-11-24,139,20058.00,10383540.30,540.00,500.00,520.00
26,2021-11-23,142,19359.00,9959143.50,545.00,504.00,520.00
27,2021-11-22,57,10533.00,5674609.90,555.00,533.20,537.00
28,2021-11-21,56,4542.00,2469889.20,575.00,534.10,543.00
29,2021-11-18,162,20298.00,11210362.00,578.30,535.00,535.00
30,2021-11-17,194,35433.00,20288067.00,589.00,546.00,556.00
31,2021-11-16,161,26647.00,15010897.50,576.00,545.00,570.00
32,2021-11-15,108,12277.00,6694292.80,575.30,533.40,550.00
33,2021-11-14,96,12934.00,6823490.10,540.00,515.00,523.00
34,2021-11-11,142,12602.00,6741262.30,555.00,528.30,529.00
35,2021-11-09,179,23900.00,13090420.60,582.00,524.00,561.20
36,2021-11-08,95,9828.00,5758719.60,600.00,565.00,582.00
37,2021-11-03,139,16005.00,9210354.20,608.60,560.00,583.00
38,2021-11-02,96,10512.00,6036338.50,600.00,550.00,585.00
39,2021-11-01,169,22339.00,13118054.10,621.00,568.00,570.00
40,2021-10-31,180,22517.00,13356136.60,608.90,563.00,595.00
41,2021-10-28,178,20597.00,11335653.70,583.00,520.00,580.00
42,2021-10-27,248,21600.00,11591961.70,562.00,508.00,538.60
43,2021-10-26,195,36979.00,18775352.40,511.80,470.00,511.80
44,2021-10-25,104,15320.00,7005760.30,465.30,430.00,465.30
