Date,Open,High,Low,Close,Volume
2021-02-07,173.0,164.0,161.0,164.0,30.0
2021-02-08,176.0,173.0,159.0,173.0,50.0
2021-02-09,179.0,176.0,168.0,176.0,30.0
2021-02-10,188.0,179.0,176.0,179.0,20.0
2021-02-11,194.0,188.0,182.0,188.0,30.0
2021-02-14,200.0,194.0,191.0,194.0,20.0
2021-02-15,220.0,200.0,197.0,200.0,20.0
2021-02-16,225.0,220.0,204.0,220.0,100.0
2021-02-17,245.0,225.0,217.0,225.0,65.0
2021-02-18,269.0,245.0,229.0,245.0,50.0
2021-02-21,295.0,269.0,249.0,269.0,120.0
2021-02-22,312.0,295.0,280.0,295.0,50.0
2021-02-23,343.0,312.0,300.0,312.0,50.0
2021-02-24,377.0,343.0,295.0,343.0,190.0
2021-02-25,414.0,377.0,337.0,377.0,185.0
2021-02-28,455.0,414.0,395.0,414.0,150.0
2021-03-01,500.0,455.0,422.0,455.0,161.0
2021-03-02,550.0,500.0,459.0,500.0,205.0
2021-03-03,605.0,550.0,525.0,550.0,531.0
2021-03-04,665.0,605.0,577.0,605.0,716.0
2021-03-07,731.0,665.0,635.0,665.0,910.0
2021-03-09,804.0,731.0,698.0,731.0,1629.0
2021-03-10,884.0,804.0,767.0,804.0,2130.0
2021-03-14,972.0,884.0,844.0,884.0,3840.0
2021-03-15,1069.0,972.0,928.0,972.0,4377.0
2021-03-16,1175.0,1069.0,1020.0,1069.0,7206.0
2021-03-17,1292.0,1175.0,1122.0,1175.0,5090.0
2021-03-18,1421.0,1292.0,1233.0,1292.0,7276.0
2021-03-21,1563.0,1421.0,1356.0,1421.0,10784.0
2021-03-22,1719.0,1563.0,1492.0,1563.0,17549.0
2021-03-23,1890.0,1719.0,1641.0,1719.0,19797.0
2021-03-24,2079.0,1890.0,1804.0,1890.0,17362.0
2021-03-25,1930.0,2079.0,1984.0,2079.0,30820.0
2021-03-29,2050.0,2286.0,1872.0,1930.0,183623.0
2021-03-30,2120.0,2079.0,1850.0,2050.0,84925.0
2021-03-31,2050.0,2170.0,2050.0,2120.0,31955.0
2021-04-01,2009.0,2120.0,2037.0,2050.0,34884.0
2021-04-04,2131.0,2100.0,1980.0,2009.0,45782.0
2021-04-05,2344.0,2185.0,1980.0,2131.0,72510.0
2021-04-06,2578.0,2344.0,2108.0,2344.0,56311.0
2021-04-07,2625.0,2578.0,2355.0,2578.0,58262.0
2021-04-08,2552.0,2800.0,2500.0,2625.0,84315.0
